ClassName,MethodName,ReturnType,AccessLevel,Static,Async,Parameters
"ReflectionUtils","GetCSharpVisibility","string","public",True,False,"this MemberInfo memberInfo"
"ReflectionUtils","IsBackingField","bool","public",True,False,"this FieldInfo fieldInfo; out string propertyName"
"ReflectionUtils","IsFixedSizeBuffer","bool","public",True,False,"this Type type; out Type elementType; out int size"
"ReflectionUtils","GetDeclaringType","Type","public",True,False,"this Type type; Type stopAt"
"ReflectionUtils","GetFieldVisibility","string","private",False,False,"FieldAttributes visibility"
"ReflectionUtils","GetMethodVisibility","string","private",False,False,"MethodAttributes visibility"
"ReflectionUtils","GetTypeVisibility","string","private",False,False,"TypeAttributes visibility"
"FusionStatisticsEditor","OnInspectorGUI","void","public",False,False,""
"AnimatorControllerTools","GetController","AnimatorController","internal",True,False,"Animator a"
"AnimatorControllerTools","GetTriggerNames","void","private",True,False,"AnimatorController ctr; List<string> namelist"
"AnimatorControllerTools","GetTriggerNames","void","private",True,False,"AnimatorController ctr; List<int> hashlist"
"AnimatorControllerTools","GetStatesNames","void","private",True,False,"AnimatorController ctr; List<string> namelist"
"AnimatorControllerTools","ExtractSubNames","void","private",True,False,"AnimatorController ctr; string path; ChildAnimatorStateMachine[] substates; List<string> namelist"
"AnimatorControllerTools","ExtractNames","void","private",True,False,"AnimatorController ctr; string path; ChildAnimatorState[] states; List<string> namelist"
"AnimatorControllerTools","GetStatesNames","void","private",True,False,"AnimatorController ctr; List<int> hashlist"
"AnimatorControllerTools","ExtractSubtHashes","void","private",True,False,"AnimatorController ctr; string path; ChildAnimatorStateMachine[] substates; List<int> hashlist"
"AnimatorControllerTools","ExtractHashes","void","private",True,False,"AnimatorController ctr; string path; ChildAnimatorState[] states; List<int> hashlist"
"AnimatorControllerTools","GetHashesAndNames","void","internal",True,False,"NetworkMecanimAnimator netAnim; List<string> sharedTriggNames; List<string> sharedStateNames; ref int[] sharedTriggIndexes; ref int[] sharedStateIndexes"
"AnimatorControllerTools","GetWordCount","int","internal",True,False,"NetworkMecanimAnimator nma"
"AnimatorControllerTools","CompareNameLists","bool","private",True,False,"List<string> one; List<string> two"
"AnimatorControllerTools","CompareIntArray","bool","private",True,False,"int[] old; List<int> temp"
"AnimatorControllerTools","CopyNameList","void","private",True,False,"List<string> src; List<string> trg"
"AssetDatabaseUtils","GetSubAsset","T","public",True,False,"GameObject prefab"
"AssetDatabaseUtils","IsSceneObject","bool","public",True,False,"GameObject go"
"FusionEditorGUI","LayoutSelectableLabel","void","public",True,False,"GUIContent label; string contents"
"FusionEditorGUI","DrawDefaultInspector","bool","public",True,False,"SerializedObject obj; bool drawScript = true"
"FusionEditorGUI","DrawTypeThumbnail","void","public",True,False,"Rect position; Type type; string prefixToSkip; string tooltip = null"
"FusionEditorGUI","GetPersistentColor","Color","private",True,False,"string str"
"FusionEditorGUI","GeneratePastelColor","Color","private",True,False,"int seed"
"FusionEditorGUI","GenerateAcronym","string","private",True,False,"Type type; string prefixToStrip"
"FusionEditorGUI","EnsureThumbnailStyles","void","private",True,False,""
"NetworkProjectConfigUtilities","NetworkProjectConfigUtilities","«ctor»","private",True,False,""
"NetworkProjectConfigUtilities","PingNetworkProjectConfigAsset","void","private",True,False,""
"NetworkProjectConfigUtilities","RebuildPrefabTable","void","public",True,False,""
"NetworkProjectConfigUtilities","PingGlobalConfigAsset","void","public",True,False,"bool select = false"
"NetworkProjectConfigUtilities","TryGetGlobalPrefabSource","bool","public",True,False,"NetworkObjectGuid guid; out T source"
"NetworkProjectConfigUtilities","TryGetPrefabId","bool","public",True,False,"NetworkObjectGuid guid; out NetworkPrefabId id"
"NetworkProjectConfigUtilities","TryGetPrefabId","bool","public",True,False,"string prefabPath; out NetworkPrefabId id"
"NetworkProjectConfigUtilities","TryGetPrefabEditorInstance","bool","internal",True,False,"NetworkObjectGuid guid; out NetworkObject prefab"
"NetworkProjectConfigUtilities","GetGlobalConfigPath","string","internal",True,False,""
"NetworkProjectConfigUtilities","ImportGlobalConfig","bool","public",True,False,""
"NetworkProjectConfigUtilities","SaveGlobalConfig","string","public",True,False,""
"NetworkProjectConfigUtilities","SaveGlobalConfig","string","public",True,False,"NetworkProjectConfig config"
"NetworkProjectConfigUtilities","GetEnabledBuildScenes","string[]","private",True,False,""
"NetworkRunnerUtilities","FindActiveRunners","NetworkRunner[]","public",True,False,""
"NetworkRunnerUtilities","FindActiveRunners","void","public",True,False,"List<NetworkRunner> nonalloc"
"FusionStatsWorldAnchor","OnEnable","void","private",False,False,""
"FusionStatsWorldAnchor","OnDisable","void","private",False,False,""
"FusionStatsWorldAnchor","OnDestroy","void","private",False,False,""
"FusionStatsPanelHeader","SetupHeader","void","public",False,False,"string title; FusionStatistics fusionStatistics"
"FusionStatsPanelHeader","SetupDropdown","void","private",False,False,""
"FusionStatsPanelHeader","SetStatsToRender","void","internal",False,False,"RenderSimStats stats"
"FusionStatsPanelHeader","AddStat","void","private",False,False,"RenderSimStats stat"
"FusionStatsPanelHeader","RemoveStat","void","private",False,False,"RenderSimStats stat"
"FusionStatsPanelHeader","InvokeRenderStatsUpdate","void","private",False,False,""
"FusionStatsPanelHeader","OnDropDownChanged","void","private",False,False,"int arg0"
"FusionStatsPanelHeader","InstantiateStatGraph","void","private",False,False,"RenderSimStats stat"
"FusionStatsPanelHeader","DestroyStatGraph","void","private",False,False,"RenderSimStats stat"
"FusionStatsPanelHeader","TryApplyCustomStatConfig","void","private",False,False,"FusionStatsGraphDefault graph"
"FusionStatsPanelHeader","ApplyCustomStatsConfig","void","private",False,False,"FusionStatsGraphDefault graph; FusionStatistics.FusionStatisticsStatCustomConfig config"
"FusionStatsPanelHeader","ApplyStatsConfig","void","internal",False,False,"List<FusionStatistics.FusionStatisticsStatCustomConfig> statsConfig"
"FusionStatsGraphDefault","Initialize","void","protected",False,False,"int accumulateTimeMs"
"FusionStatsGraphDefault","UpdateGraph","void","public",False,False,"NetworkRunner runner; FusionStatisticsManager statisticsManager; ref DateTime now"
"FusionStatsGraphDefault","ApplyCustomStatsConfig","void","public",False,False,"FusionStatistics.FusionStatisticsStatCustomConfig config"
"FusionStatsGraphDefault","SetupDefaultGraph","void","internal",False,False,"RenderSimStats stat"
"FusionStatsConfig","SetWorldAnchorCandidate","void","internal",True,False,"Transform candidate; bool register"
"FusionStatsConfig","SetupStatisticReference","void","internal",False,False,"FusionStatistics fusionStatistics"
"FusionStatsConfig","ToggleConfigPanel","void","public",False,False,""
"FusionStatsConfig","ToggleUseWorldAnchor","void","public",False,False,"bool value"
"FusionStatsConfig","SetWorldAnchor","void","internal",False,False,"Transform worldTransformAnchor"
"FusionStatsConfig","SetWorldCanvasScale","void","public",False,False,"float value"
"FusionStatsConfig","ResetToCanvasAnchor","void","internal",False,False,""
"FusionStatsConfig","UpdateWorldAnchorButtons","void","private",False,False,""
"FusionStatsConfig","OnEnable","void","private",False,False,""
"FusionStatsConfig","OnDestroy","void","private",False,False,""
"FusionStatsCanvas","SetupStatsCanvas","void","internal",False,False,"FusionStatistics fusionStatistics; CanvasAnchor canvasAnchor; UnityAction closeButtonAction"
"FusionStatsCanvas","OnBeginDrag","void","public",False,False,"PointerEventData eventData"
"FusionStatsCanvas","OnDrag","void","public",False,False,"PointerEventData eventData"
"FusionStatsCanvas","OnEndDrag","void","public",False,False,"PointerEventData eventData"
"FusionStatsCanvas","SnapPanelBackToOriginPos","void","public",False,False,""
"FusionStatsCanvas","UpdateContentContainerHeight","void","private",False,False,"float yDelta"
"FusionStatsCanvas","ToggleHide","void","internal",False,False,""
"FusionStatsCanvas","CheckDraggableRectVisibility","bool","private",False,False,"RectTransform rectTransform"
"FusionStatsCanvas","SetContentPanelHeight","void","private",False,False,"float value"
"FusionStatsCanvas","AdaptContentHeightToGraphs","void","private",False,False,""
"FusionStatsCanvas","OnEnable","void","private",False,False,""
"FusionStatsCanvas","OnDisable","void","private",False,False,""
"FusionStatsCanvas","SetCanvasAnchor","void","public",False,False,"CanvasAnchor anchor"
"FusionStatsCanvas","GetDefinedAnchorPosition","Vector2","private",False,False,""
"InteractableItem","GetInteractName","string","public",False,False,""
"InteractableItem","GetTransform","Transform","public",False,False,""
"InteractableItem","Update","void","private",False,False,""
"InteractableItem","OnTriggerEnter2D","void","private",False,False,"Collider2D other"
"InteractableItem","OnTriggerExit2D","void","private",False,False,"Collider2D other"
"InteractableItem","Interact","void","public",False,False,"GameObject interactuante"
"IA_P2_PathNode","ReCalcularCercanos","void","public",False,False,""
"IA_P2_PathfindingModel","Awake","void","public",False,False,""
"IA_P2_PathfindingModel","OnEnable","void","public",False,False,""
"IA_P2_PathfindingModel","ReCalcularVecinos","void","public",False,False,""
"IA_P2_PathfindingModel","GenerateNeighbors","void","public",False,False,""
"IA_P2_PathfindingModel","GenerateNeighborsForNode","void","public",False,False,"IA_P2_PathNode node"
"IA_P2_AgentIA","Awake","void","private",False,False,""
"IA_P2_AgentIA","OnDisable","void","public",False,False,""
"IA_P2_AgentIA","SetSpeed","void","public",False,False,"float speed"
"IA_P2_AgentIA","AsignarColor","void","public",False,False,"Color color"
"IA_P2_AgentIA","GoToGameobject","void","public",False,False,"GameObject target"
"IA_P2_AgentIA","GetStateActual","int","public",False,False,"Vector3 targetPosition"
"IA_P2_AgentIA","GoTo","void","public",False,False,"Vector3 targetPosition; float Offset = 0"
"IA_P2_AgentIA","Update","void","private",False,False,""
"IA_P2_AgentIA","StopAgent","void","public",False,False,""
"IA_P2_AgentIA","IsMoving","bool","public",False,False,""
"IA_P2_AgentIA","IsOnFinalPathSegment","bool","public",False,False,""
"IA_P2_AgentIA","LookAtTarget","void","public",False,False,"Vector3 targetPosition"
"GlobalHUD","OnGUI","void","private",False,False,""
"RedesSceneLinker","LinkAll","void","public",True,False,""
"RedesSceneLinker","Find","T","private",True,False,""
"RedesSceneLinker","ChildText","Text","private",True,False,"Component root; string name"
"RedesSceneLinker","ChildComp","TC","private",True,False,"Component root; string name"
"RedesSceneLinker","ChildGO","GameObject","private",True,False,"Component root; string name"
"RedesSceneLinker","Assign","void","private",True,False,"Object target; params (string field, Object value)[] pairs"
"RedesSceneCreator","CreateScene","void","public",True,False,""
"RedesSceneCreator","BuildUI","void","private",True,False,""
"RedesSceneCreator","NewUiPanel","GameObject","private",True,False,"string name; Transform parent"
"RedesSceneCreator","NewText","Text","private",True,False,"string name; Transform parent; Font font; string content; Vector2 anchoredPos; int size; TextAnchor align = TextAnchor.MiddleCenter"
"RedesSceneCreator","NewButton","Button","private",True,False,"string name; Transform parent; Font font; string label; Vector2 anchoredPos"
"RedesSceneCreator","GetLegacyFont","Font","private",True,False,""
"RedesSceneCreator","EnsureFolder","void","private",True,False,"string parent; string child"
"RedesPrefabCreator","CreatePrefabs","void","public",True,False,""
"RedesPrefabCreator","CreatePlayerPrefab","void","private",True,False,""
"RedesPrefabCreator","CreateBulletPrefab","void","private",True,False,""
"RedesPrefabCreator","AssignRefs","void","private",True,False,"Object target; params (string field, Object value)[] pairs"
"RedesPrefabCreator","EnsureFolder","void","private",True,False,""
"Projectile","Spawned","void","public",False,False,""
"Projectile","FixedUpdateNetwork","void","public",False,False,""
"IDamageable","TakeDamage","void","public",False,False,"int amount; PlayerRef attacker"
"PlayerController","Bind","void","public",False,False,"NetworkPlayer player"
"MatchController","OnEnable","void","private",False,False,""
"MatchController","OnDisable","void","private",False,False,""
"MatchController","NotifyResult","void","public",False,False,"MatchResult result"
"MatchController","HandleResultNotified","void","private",False,False,"MatchResult result"
"Tanque","Start","void","private",False,False,""
"Tanque","FixedUpdate","void","private",False,False,""
"Tanque","MoverHaciaJugador","void","private",False,False,""
"Tanque","EntrarModoApuntado","void","private",False,False,""
"Tanque","GenerarPuntero","void","private",False,False,""
"Tanque","Disparar","void","public",False,False,""
"Tanque","PunteroDestruido","void","public",False,False,""
"Tanque","DesactivarDisparoTemporal","void","public",False,False,""
"Tanque","ReactivarDisparo","IEnumerator","private",False,False,""
"Tanque","VerificaSiAhiUnObstaculoEntreTuyElEnemigo","bool","public",False,False,"Transform Tanque; Transform soldado"
"ObjetoColisionado","ObjetoColisionado","«ctor»","public",False,False,"GameObject obj; float dist"
"Puntero_Tanque","Start","void","private",False,False,""
"Puntero_Tanque","Update","void","private",False,False,""
"Puntero_Tanque","SeguirJugador","IEnumerator","public",False,False,""
"PlayerController","Start","void","private",False,False,""
"PlayerController","Update","void","private",False,False,""
"PlayerController","FixedUpdate","void","private",False,False,""
"PlayerController","LateUpdate","void","private",False,False,""
"PlayerController","ManejarUsoPowerUps","void","private",False,False,""
"PlayerController","OnTriggerEnter2D","void","private",False,False,"Collider2D other"
"EntrarAlTanque","Start","void","private",False,False,""
"EntrarAlTanque","Update","void","private",False,False,""
"EntrarAlTanque","AccionDeEntrar","void","private",False,False,""
"EntrarAlTanque","CambiarEstadoComponentesSoldado","void","private",False,False,"bool estado"
"EntrarAlTanque","SalirDelTanque","void","public",False,False,""
"EntrarAlTanque","ActivarTodosLosComponentes","void","public",False,False,"GameObject objeto"
"EntrarAlTanque","OnGUI","void","private",False,False,""
"Enemigo","Start","void","private",False,False,""
"Enemigo","Update","void","private",False,False,""
"Enemigo","RaycastHaciaJugador","bool","private",False,False,""
"Enemigo","Disparar","void","private",False,False,""
"Enemigo","RecibirDanio","void","public",False,False,"float danio"
"Enemigo","Morir","void","private",False,False,""
"Enemigo","DestruirEnemigo","void","public",False,False,""
"Enemigo","OnGUI","void","private",False,False,""
"ControladorTanque","Start","void","private",False,False,""
"ControladorTanque","Update","void","private",False,False,""
"ControladorTanque","MoverTanque","void","private",False,False,""
"ControladorTanque","ApuntarCanon","void","private",False,False,""
"ControladorTanque","FixedUpdate","void","private",False,False,""
"ControladorTanque","ActivarControlTanque","void","public",False,False,""
"ControladorTanque","DesactivarControlTanque","void","public",False,False,""
"ControladorTanque","DispararProyectil","void","private",False,False,""
"ControladorTanque","OnCollisionEnter2D","void","private",False,False,"Collision2D collision"
"CharacterView","UpdateCursorPosition","void","public",False,False,"Vector3 position"
"CharacterView","SyncCameraPosition","void","public",False,False,""
"CharacterView","SpawnGrenade","void","public",False,False,""
"IA_P2_ST_SearchingState","Enter","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_SearchingState","Execute","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_SearchingState","Exit","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_ReturningToPatrolState","Enter","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_ReturningToPatrolState","Execute","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_ReturningToPatrolState","Exit","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_ReturningToPatrolState","TryGoToPatrol","void","private",False,False,"IA_P2_FSM context"
"IA_P2_ST_PatrolState","Enter","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_PatrolState","Execute","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_PatrolState","Exit","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_PatrolState","DrawAllWaypoints","void","private",False,False,"IA_P2_FSM context"
"IA_P2_ST_ChaseState","Enter","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_ChaseState","Execute","void","public",False,False,"IA_P2_FSM context"
"IA_P2_ST_ChaseState","Exit","void","public",False,False,"IA_P2_FSM context"
"GEN_Inputs","Awake","void","public",False,False,""
"GEN_Inputs","OnEnable","void","private",False,False,""
"GEN_Inputs","Update","void","private",False,False,""
"GEN_Inputs","ActivarModoDios","void","private",False,False,""
"GEN_Inputs","TriggerOrdenDirecta","void","private",False,False,"int index"
"GenericDetector","GetVisibleTargets","List<IDetectable>","public",False,False,""
"GenericDetector","GetTargetsInRange","List<IDetectable>","public",False,False,""
"GenericDetector","Awake","void","private",False,False,""
"GenericDetector","SetRadius","void","public",False,False,"float radius"
"GenericDetector","Update","void","private",False,False,""
"GenericDetector","EscanearLíneaDeVisión","void","private",False,False,""
"GenericDetector","OnTriggerEnter2D","void","private",False,False,"Collider2D other"
"GenericDetector","OnTriggerExit2D","void","private",False,False,"Collider2D other"
"GenericDetector","SincronizarInspector","void","private",False,False,""
"GameManager","Start","void","private",False,False,""
"GameManager","Update","void","private",False,False,""
"GameManager","LimpiarEnemigosNulos","void","private",False,False,""
"GameManager","AñadirPuntos","void","public",False,False,"int puntos"
"GameManager","ActualizarPuntajeUI","void","private",False,False,""
"GameManager","ReiniciarEscena","void","public",False,False,""
"GameManager","GenerarEnemigos","IEnumerator","private",False,False,""
"GameManager","GenerarEnemigo","void","private",False,False,""
"GameManager","EliminarEnemigo","void","public",False,False,"GameObject enemigo"
"GameManager","VerificarEnemigosNulos","IEnumerator","private",False,False,""
"GameManager","CambiarEscena","void","public",False,False,"string nombreEscena"
"GameManager","SalirDelJuego","void","public",False,False,""
"FormationRelocator","Start","void","private",False,False,""
"FormationRelocator","Update","void","private",False,False,""
"EnemyView","Start","void","private",False,False,""
"EnemyView","TriggerDamageFeedback","void","public",False,False,""
"EnemyView","DamageFlashRoutine","System.Collections.IEnumerator","private",False,False,""
"EnemyView","OnGUI","void","private",False,False,""
"EnemyModel","Start","void","private",False,False,""
"EnemyModel","Update","void","private",False,False,""
"EnemyModel","RecibirDano","void","public",False,False,"float cantidad"
"EnemyModel","Revivir","void","public",False,False,""
"EnemyModel","TakeDamage","void","public",False,False,"float amount; GameObject attacker"
"Disparador","Start","void","private",False,False,""
"Disparador","Disparar","void","public",False,False,""
"Destruible","RecibirDano","void","public",False,False,"int cantidad; GameObject atacante"
"Destruible","MorirObjeto","void","private",False,False,""
"DamagedState","Enter","void","public",False,False,"UnitController unit"
"DamagedState","Update","void","public",False,False,"UnitController unit"
"DamagedState","FixedUpdate","void","public",False,False,"UnitController unit"
"DamagedState","Exit","void","public",False,False,"UnitController unit"
"DamagedState","SwapGameObjects","void","private",False,False,"UnitController unit"
"DamagedState","RestoreGameObjects","void","private",False,False,"UnitController unit"
"DamagedState","SetUndetectable","void","private",False,False,"UnitController unit; bool isUndetectable"
"DamagedState","LogMethodEntry","void","private",False,False,"string message"
"DamagedStateHandler","StartDamagedVisualization","void","public",False,False,"UnitController unit"
"DamagedStateHandler","UpdateDamagedVisualization","void","public",False,False,"UnitController unit"
"DamagedStateHandler","StopDamagedVisualization","void","public",False,False,""
"DamagedStateHandler","DrawLinesToAllies","void","private",False,False,"UnitController damagedUnit"
"DamagedStateHandler","DetectRevivalCandidates","void","private",False,False,"UnitController damagedUnit"
"DamagedStateHandler","CanReviveCheck","void","private",False,False,"UnitController potentialReviver; UnitController damagedUnit"
"DamagedStateHandler","LogMethodEntry","void","private",False,False,"string message"
"CodigoDeInicio","Start","void","private",False,False,""
"CodigoDeInicio","Update","void","private",False,False,""
"Camara","Update","void","private",False,False,""
"Camara","LateUpdate","void","private",False,False,""
"BD_Audios","OnEnable","void","private",False,False,""
"BD_Audios","Update","void","private",False,False,""
"BD_Audios","ValidarYLimpiarSonidos","void","private",True,False,""
"BD_Audios","ReproducirAudioUnaVez","void","public",True,False,"string nombre"
"BD_Audios","DetenerAudio","void","public",True,False,"string nombre"
"BD_Audios","ReproducirConSolapamiento","bool","public",True,False,"string palabraClave"
"BD_Audios","CargarAudios","void","public",True,False,""
"BD_Audios","ObtenerSonidoPorNombre","AudioSource","public",True,False,"string nombre"
"BD_Audios","ReproducirBucleConVolumen","bool","public",True,False,"string palabraClave; bool esCancionFondo; float volumen"
"CoroutineHelper","Awake","void","private",False,False,""
"GameFlowController","Awake","void","private",False,False,""
"GameFlowController","OnEnable","void","private",False,False,""
"GameFlowController","OnDisable","void","private",False,False,""
"GameFlowController","StartHost","void","public",False,False,""
"GameFlowController","HandleHostStarted","void","private",False,False,""
"GameFlowController","HandlePlayerCountChanged","void","private",False,False,"int count"
"GameFlowController","HandleEnoughPlayers","void","private",False,False,""
"RedesLog","Info","void","public",True,False,"string flag; string message"
"RedesLog","Warn","void","public",True,False,"string flag; string message"
"RedesLog","Error","void","public",True,False,"string flag; string message"
"MatchNetworkController","AnnounceResult","void","public",False,False,"PlayerRef loser; PlayerRef winner"
"MatchNetworkController","RpcAnnounceResult","void","public",False,False,"PlayerRef loser; PlayerRef winner"
"PlayerModel","SetHealth","void","public",False,False,"int value"
"PlayerModel","SetAmmo","void","public",False,False,"int value"
"GameStateModel","SetPhase","void","public",False,False,"GamePhase phase"
"GameStateModel","SetPlayers","void","public",False,False,"int count"
"RoomSessionHandler","RoomSessionHandler","«ctor»","public",False,False,"HostNetworkService service"
"RoomSessionHandler","HandleSessionList","void","public",False,False,"NetworkRunner runner; List<SessionInfo> sessionList"
"PlayerSpawner","SpawnPlayer","void","public",False,False,"NetworkRunner runner; PlayerRef player; NetworkObject prefab"
"PlayerSpawner","DespawnPlayer","void","public",False,False,"NetworkRunner runner; PlayerRef player"
"PlayerSpawner","GetSpawnPosition","Vector3","private",False,False,"PlayerRef player"
"ISessionListHandler","HandleSessionList","void","public",False,False,"NetworkRunner runner; List<SessionInfo> sessionList"
"INetworkService","StartAsHost","void","public",False,False,""
"INetworkService","Shutdown","void","public",False,False,""
"ComponentPropertiesCopier","CopyComponentProperties","void","public",True,False,"MenuCommand command"
"ComponentPropertiesCopier","CopyAllComponentsPropertiesFromComponent","void","public",True,False,"MenuCommand command"
"ComponentPropertiesCopier","CopyGameObjectPropertiesFromGameObjectContext","void","public",True,False,"MenuCommand command"
"ComponentPropertiesCopier","CopyGameObjectProperties","void","public",True,False,"MenuCommand command"
"ComponentPropertiesCopier","PastePropertiesFromComponentContext","void","public",True,False,"MenuCommand command"
"ComponentPropertiesCopier","PastePropertiesFromGameObjectContext","void","public",True,False,"MenuCommand command"
"ComponentPropertiesCopier","PastePropertiesFromGameObjectMenu","void","public",True,False,"MenuCommand command"
"ComponentPropertiesCopier","CopyGameObjectPropertiesInternal","void","private",True,False,"GameObject go"
"ComponentPropertiesCopier","FormatGameObjectProperties","string","public",True,False,"GameObject go"
"ComponentPropertiesCopier","FormatComponentProperties","string","public",True,False,"Component component"
"ComponentPropertiesCopier","ShouldEnterChildren","bool","private",True,False,"SerializedProperty property"
"ComponentPropertiesCopier","GetPropertyValueString","string","private",True,False,"SerializedProperty property"
"ComponentPropertiesCopier","PastePropertiesFromClipboard","void","public",True,False,"GameObject targetGo"
"ComponentPropertiesCopier","SetPropertyValueFromString","void","private",True,False,"SerializedProperty prop; string valueStr"
"ComponentPropertiesCopier","TryParseFloat","bool","private",True,False,"string s; out float result"
"ComponentPropertiesCopier","ParseVector2","Vector2","private",True,False,"string s"
"ComponentPropertiesCopier","ParseVector3","Vector3","private",True,False,"string s"
"ComponentPropertiesCopier","ParseVector4","Vector4","private",True,False,"string s"
"ComponentPropertiesCopier","ParseQuaternion","Quaternion","private",True,False,"string s"
"ComponentPropertiesCopier","ParseVector2Int","Vector2Int","private",True,False,"string s"
"ComponentPropertiesCopier","ParseVector3Int","Vector3Int","private",True,False,"string s"
"ComponentPropertiesCopier","ParseColor","Color","private",True,False,"string s"
"CentralizadorScripts","CentralizarScriptsEnEscena","void","public",True,False,""
"ILWeaverException","ILWeaverException","«ctor»","public",False,False,"string error"
"ILWeaverException","ILWeaverException","«ctor»","public",False,False,"string error; Exception innerException"
"ILWeaverException","DebugThrowIf","void","public",True,False,"bool condition; string message"
"NetworkProjectConfigImporterEditor","OnInspectorGUI","void","public",False,False,""
"NetworkProjectConfigImporterEditor","VersionInfoGUI","void","private",True,False,""
"NetworkProjectConfigImporterEditor","Apply","void","protected",False,False,""
"NetworkProjectConfigImporterEditor","InitializeExtraDataInstance","void","protected",False,False,"UnityEngine.Object extraData; int targetIndex"
"NetworkProjectConfigImporterEditor","GetImporter","NetworkProjectConfigImporter","private",False,False,"int i"
"NetworkProjectConfigImporterEditor","GetConfigWrapper","NetworkProjectConfigAsset","private",False,False,"int i"
"NetworkProjectConfigImporter","OnImportAsset","void","public",False,False,"AssetImportContext ctx"
"NetworkProjectConfigImporter","LoadConfigFromFile","NetworkProjectConfig","public",True,False,"string path"
"NetworkProjectConfigImporter","DiscoverPrefabs","List<INetworkPrefabSource>","private",True,False,"AssetImportContext ctx"
"NetworkProjectConfigImporter","CreateBehaviourMeta","NetworkProjectConfigAsset.SerializableSimulationBehaviourMeta[]","private",False,False,"AssetImportContext ctx"
"NetworkProjectConfigImporter","RebuildPrefabHash","void","public",True,False,""
"Postprocessor","OnPostprocessAllAssets","void","private",True,False,"string[] importedAssets; string[] deletedAssets; string[] movedAssets; string[] movedFromAssetPaths"
"Postprocessor","HasSimulationBehaviours","bool","private",True,False,"string path"
"NetworkPrefabsInspector","ShowWindow","void","public",True,False,""
"NetworkPrefabsInspector","OnEnable","void","private",False,False,""
"NetworkPrefabsInspector","OnInspectorUpdate","void","private",False,False,""
"NetworkPrefabsInspector","OnGUI","void","private",False,False,""
"GridItem","GridItem","«ctor»","public",False,False,"NetworkPrefabTable prefabTable; NetworkPrefabId prefabId"
"Grid","GetContentHash","int","public",False,False,""
"Grid","CreateColumns","IEnumerable<Column>","protected",False,False,""
"Grid","CreateRows","IEnumerable<GridItem>","protected",False,False,""
"Grid","CreateContextMenu","GenericMenu","protected",False,False,"GridItem item; TreeView treeView"
"Grid","AddSpawnItems","void","private",False,False,"string s; NetworkRunner networkRunner"
"FusionWeaverTriggerImporter","OnImportAsset","void","public",False,False,"AssetImportContext ctx"
"Postprocessor","OnPostprocessAllAssets","void","private",True,False,"string[] importedAssets; string[] deletedAssets; string[] movedAssets; string[] movedFromAssetPaths"
"FusionRunnerVisibilityControlsWindow","ShowWindow","void","public",True,False,""
"FusionRunnerVisibilityControlsWindow","Awake","void","private",False,False,""
"FusionRunnerVisibilityControlsWindow","OnEnable","void","private",False,False,""
"FusionRunnerVisibilityControlsWindow","OnDestroy","void","private",False,False,""
"FusionRunnerVisibilityControlsWindow","Update","void","private",False,False,""
"FusionRunnerVisibilityControlsWindow","OnGUI","void","private",False,False,""
"FusionRunnerVisibilityControlsWindow","DrawRunnerRow","void","private",False,False,"NetworkRunner runner; bool shortText; bool isWide; float currentViewWidth; ref bool runnerWithoutVisibilityEnabledDetected"
"FusionRunnerVisibilityControlsWindow","CreateOrUpdateFusionStats","void","private",False,False,"NetworkRunner runner; CanvasAnchor anchor"
"FusionRunnerVisibilityControlsWindow","ShowButton","void","private",False,False,"Rect position"
"FusionEditorSkin","FindTextureOrThrow","Texture2D","private",True,False,"string id"
"FusionEditorSkin","FindBuiltInStyleOrThrow","GUIStyle","private",True,False,"string styleName"
"FusionEditorSkin","GetScriptHeaderColor","Color","public",True,False,"ScriptHeaderBackColor settingsBackColor"
"IA_P2_PathfindingManager","RequestPath","List<Vector3>","public",True,False,"Vector3 Origen; Vector3 targetPos; float stopOffset = 0f; float agentRadius = 0f"
"IA_P2_PathfindingManager","GetOffsetTarget","Vector3","private",True,False,"Vector3 from; Vector3 to; float offset"
"IA_P2_PathfindingManager","FindKClosestVisibleNodes","List<IA_P2_PathNode>","private",True,False,"Vector3 pos; int k; LayerMask obstacleLayer; float agentRadius = 0f"
"IA_P2_PathfindingManager","RunAStar","AStarResult","private",True,False,"IA_P2_PathNode start; IA_P2_PathNode end; Vector3 targetPos; Dictionary<IA_P2_PathNode, float> g"
"IA_P2_PathfindingManager","Reconstruct","List<IA_P2_PathNode>","private",True,False,"Dictionary<IA_P2_PathNode, IA_P2_PathNode> came; IA_P2_PathNode end"
"IA_P2_PathfindingManager","ReconstructPartial","List<IA_P2_PathNode>","private",True,False,"Dictionary<IA_P2_PathNode, IA_P2_PathNode> came; IA_P2_PathNode end"
"IA_P2_PathfindingManager","RunThetaStar","ThetaStarResult","private",True,False,"IA_P2_PathNode start; IA_P2_PathNode end; Vector3 targetPos; LayerMask obstacle; float agentRadius = 0f"
